Date,Close,Close Percentage Change,diff,log_Close,log_Close_diff,Logged Close Percentage Change,sqrt_Close,Square Root Close Percentage Change,sqrt_Close_diff
2014-10-06,330.0790100097656,0.02985554258083245,9.569000244140625,5.799332050075126,0.029418542484082266,0.005098610654280744,18.168076673378657,0.014817984951406293,0.26528332246201813
2014-10-07,336.18701171875,0.018504665621736027,6.108001708984375,5.8176675876248956,0.018335537549769576,0.003161663686688243,18.335403233055715,0.00920992148399713,0.16732655967705767
2014-10-08,352.94000244140625,0.04983235561959076,16.75299072265625,5.866298077732428,0.04863049010753251,0.008359104293097941,18.78669748629083,0.024613271249006807,0.4512942532351154
2014-10-09,365.0260009765625,0.03424377642532228,12.08599853515625,5.899968586597586,0.03367050886515788,0.005739651892727071,19.105653639081876,0.016977765944429457,0.3189561527910456
2014-10-10,361.56201171875,-0.009489705523839986,-3.4639892578125,5.8904335669117165,-0.00953501968586945,-0.0016161136361859674,19.01478403029469,-0.004756163306619543,-0.09086960878718386
2014-10-11,362.29901123046875,0.002038376510340001,0.73699951171875,5.892469868751485,0.0020363018397686616,0.0003456964273744756,19.034153809152347,0.0010186694114850958,0.019369778857655007
2014-10-12,378.54901123046875,0.04485245473017008,16.25,5.936345552554011,0.0438756838025256,0.00744605993408709,19.456336017618238,0.022180245715093916,0.42218220846589105
2014-10-13,390.41400146484375,0.03134333965318792,11.864990234375,5.967207718303724,0.030862165749713455,0.0051988492712382595,19.75889676740186,0.015550756807944044,0.30256074978362335
2014-10-14,400.8699951171875,0.026781810112118443,10.45599365234375,5.993637173039062,0.026429454735337643,0.004429115925404847,20.02173806434365,0.013302427763852931,0.26284129694179015
2014-10-15,394.77301025390625,-0.015209381938149025,-6.09698486328125,5.978310942137121,-0.015326230901941074,-0.0025570835303282413,19.868895546907137,-0.007633828638918705,-0.15284251743651467
2014-10-16,382.5559997558594,-0.030946924386216934,-12.217010498046875,5.946875047140966,-0.03143589499615462,-0.005258323847724955,19.559038824948924,-0.015595065222759441,-0.30985672195821223
2014-10-17,383.75799560546875,0.0031420128043384565,1.201995849609375,5.950012134138342,0.0031370869973761373,0.0005275185660549297,19.589742101555824,0.0015697743064826408,0.030703276606899976
2014-10-18,391.4419860839844,0.02002301076852442,7.683990478515625,5.969837320757043,0.01982518661870092,0.003331957342566305,19.784892875221345,0.009961885799916859,0.19515077366552092
2014-10-19,389.5459899902344,-0.004843619645193642,-1.89599609375,5.9649819327699225,-0.004855387987120707,-0.0008133199828140869,19.736919465565908,-0.0024247495277328612,-0.04797340965543739
2014-10-20,382.8450012207031,-0.01720204787552615,-6.70098876953125,5.947630210717207,-0.01735172205271507,-0.002908931200175102,19.56642535622445,-0.008638334347916388,-0.17049410934145826
2014-10-21,386.4750061035156,0.009481656731152865,3.6300048828125,5.95706719867518,0.00943698795797232,0.0015866803455546474,19.658967574710417,0.004729643601278921,0.092542218485967
2014-10-22,383.1579895019531,-0.00858274545359361,-3.3170166015625,5.948447409350787,-0.00861978932439289,-0.0014469854102552304,19.57442181782014,-0.004300620394686261,-0.08454575689027521
2014-10-23,358.4169921875,-0.06457126822962156,-24.740997314453125,5.881697091214343,-0.06675031813644416,-0.011221468988952377,18.931904082460907,-0.03282435319618482,-0.6425177353592346
2014-10-24,358.3450012207031,-0.0002008581299606238,-0.071990966796875,5.881496212909686,-0.00020087830465698175,-3.4153119676472166e-05,18.930002673552455,-0.00010043410848536993,-0.0019014089084521402
2014-10-25,347.27099609375,-0.03090319409850706,-11.074005126953125,5.850105443719471,-0.03139076919021466,-0.00533720809363325,18.635208506849338,-0.015572853939158748,-0.29479416670311664
2014-10-26,354.7040100097656,0.02140407347467921,7.433013916015625,5.8712836670716495,0.02117822335217845,0.0036201438685032894,18.8335872846828,0.010645374735707813,0.19837877783346158
2014-10-27,352.989013671875,-0.004835006905739236,-1.714996337890625,5.86643693370641,-0.004846733365239331,-0.0008254980750498353,18.788001854158814,-0.002420432700097397,-0.04558543052398534
2014-10-28,357.6180114746094,0.013113716357861849,4.628997802734375,5.879465409689255,0.013028475982844512,0.0022208499179439123,18.9107908738532,0.00653550178712603,0.12278901969438394
2014-10-29,335.59100341796875,-0.061593676352636795,-22.027008056640625,5.815893166778328,-0.06357224291092667,-0.010812588982352156,18.319143086344642,-0.03128625298937615,-0.5916477875085562
2014-10-30,345.30499267578125,0.02894591678226255,9.7139892578125,5.84442806324242,0.028534896464091908,0.004906365307239424,18.582383934139916,0.014369714050189275,0.2632408477952737
2014-10-31,338.3210144042969,-0.020225535163465924,-6.983978271484375,5.823995191517201,-0.020432871725218682,-0.0034961285354383476,18.393504679758475,-0.01016442535311235,-0.18887925438144038
2014-11-01,325.7489929199219,-0.037160037210550945,-12.572021484375,5.786127124426644,-0.03786806709055757,-0.0065020773275557,18.048517748555472,-0.018755910698337486,-0.34498693120300317
2014-11-02,325.8919982910156,0.00043900479879277476,0.14300537109375,5.786566032891023,0.0004389084643792174,7.585530959497433e-05,18.052479006801686,0.00021947831403124063,0.003961258246214072
2014-11-03,327.5539855957031,0.005099810100901436,1.6619873046875,5.791652883004034,0.005086850113011465,0.0008790792473631903,18.09845257461817,0.0025466623060004245,0.04597356781648543
2014-11-04,330.49200439453125,0.008969571209719529,2.938018798828125,5.800582466546849,0.008929583542814257,0.0015418022666757736,18.179439056102122,0.00447477380455874,0.08098648148395071
2014-11-05,339.4859924316406,0.02721393533736638,8.993988037109375,5.827432686741492,0.026850220194643448,0.004628883452566068,18.42514565564247,0.013515631520977678,0.24570659954034824
2014-11-06,349.2900085449219,0.02887900040604885,9.80401611328125,5.8559025471807225,0.028469860439230388,0.004885489368929852,18.689301981211653,0.014336729299520456,0.2641563255691821
2014-11-07,342.4150085449219,-0.019682784596788183,-6.875,5.836023476674112,-0.019879070506610752,-0.003394706511327006,18.50445915299666,-0.009890301328579043,-0.1848428282149932
2014-11-08,345.4880065917969,0.008974484091493373,3.072998046875,5.844957929412145,0.008934452738033727,0.0015309144614896741,18.58730767464177,0.004477219299419133,0.08284852164511136
2014-11-09,363.2640075683594,0.0514518612438124,17.7760009765625,5.895129863491791,0.050171934079645375,0.00858379729769787,19.059486025818202,0.02540326761904388,0.4721783511764315
2014-11-10,366.92401123046875,0.010075326995947043,3.660003662109375,5.905154772748026,0.010024909256235226,0.0017005408682035927,19.155260667254538,0.00502503799455023,0.09577464143633563
2014-11-11,367.69500732421875,0.0021012418652148757,0.77099609375,5.907253810092167,0.002099037344141408,0.000355458480754578,19.17537502434356,0.0010500696095150364,0.020114357089020984
2014-11-12,423.5610046386719,0.1519356972535466,55.865997314453125,6.048697552451668,0.14144374235950075,0.02394407738463067,20.580597771655512,0.07328267350849682,1.405222747311953
2014-11-13,420.7349853515625,-0.00667204784236497,-2.826019287109375,6.042003146995227,-0.006694405456441288,-0.001106751560710384,20.511825500222123,-0.0033416070901548522,-0.06877227143338871
2014-11-14,397.8179931640625,-0.05446894835320326,-22.9169921875,5.985994597081371,-0.056008549913856065,-0.009269864406096784,19.945375232470873,-0.027615790108253213,-0.5664502677512502
2014-11-15,376.13299560546875,-0.054509846038187426,-21.68499755859375,5.929942792565325,-0.056051804516045856,-0.0093638247758151,19.394148488796016,-0.027636819926930456,-0.5512267436748566
2014-11-16,387.8819885253906,0.03123627295980591,11.748992919921875,5.960701140074206,0.030758347508880846,0.00518695518402712,19.694719813325364,0.015498041829626441,0.3005713245293471
2014-11-17,387.4079895019531,-0.0012220186486088247,-0.4739990234375,5.959478374151958,-0.0012227659222476817,-0.00020513793486931498,19.68268247729341,-0.0006111961046436631,-0.012037336031951895
2014-11-18,375.197998046875,-0.031517139000605376,-12.209991455078125,5.927453881421872,-0.032024492730085896,-0.00537370734811049,19.370028343987393,-0.015884731853328726,-0.3126541333060189
2014-11-19,380.55499267578125,0.01427778041672001,5.35699462890625,5.941630694258875,0.014176812837003006,0.00239172047908065,19.50781875750801,0.007113588636713963,0.13779041352061583
2014-11-20,357.8399963378906,-0.059689129758029424,-22.714996337890625,5.880085948890663,-0.061544745368212084,-0.010358224624711143,18.916659227725454,-0.030303722683246437,-0.5911595297825549
2014-11-21,350.8479919433594,-0.019539471456759827,-6.99200439453125,5.860353058276929,-0.019732890613734178,-0.0033558847243477796,18.730936760967385,-0.009817931619017672,-0.1857224667580688
2014-11-22,352.9200134277344,0.005905752724699953,2.072021484375,5.866241440401433,0.0058883821245041545,0.0010047828289436733,18.786165479621815,0.002948529449392945,0.0552287186544298
2014-11-23,367.572998046875,0.04151927933138033,14.652984619140625,5.906921933068899,0.040680492667465984,0.0069346775240608505,19.172193355140017,0.020548518852181008,0.3860278755182023
2014-11-24,376.9010009765625,0.02537728010287066,9.3280029296875,5.931982556084269,0.02506062301536982,0.004242585783142294,19.413938317007254,0.012609144785326709,0.24174496186723715
2014-11-25,375.3479919433594,-0.004120469378375846,-1.553009033203125,5.927853574180162,-0.004128981904107043,-0.0006960542896189414,19.37389976084731,-0.002062361356369946,-0.04003855615994567
2014-11-26,368.3699951171875,-0.01859073972939984,-6.977996826171875,5.909087854585346,-0.018765719594815877,-0.0031656854137817048,19.192967334864807,-0.009338978120871033,-0.18093242598250114
2014-11-27,369.6700134277344,0.0035291102092429583,1.300018310546875,5.912610752097725,0.0035228975123793305,0.0005961829641178973,19.226804555820877,0.0017630010183262712,0.03383722095606956
2014-11-28,376.4469909667969,0.018332505458648285,6.7769775390625,5.930777243082613,0.018166490984887318,0.003072499061170575,19.402241905687003,0.009124623353651051,0.1754373498661259
2014-11-29,375.4909973144531,-0.0025395173166042895,-0.95599365234375,5.928234495722248,-0.00254274736036475,-0.00042873762681450156,19.377590080153237,-0.0012705658270625309,-0.024651825533766214
2014-11-30,378.0469970703125,0.0068070866522502715,2.555999755859375,5.935018518764988,0.00678402304273984,0.0011443580795655883,19.44343069188955,0.003397770902572095,0.06584061173631284
2014-12-01,379.2449951171875,0.0031689130085912343,1.197998046875,5.938182421351023,0.00316390258603505,0.0005330906004812341,19.474213594319732,0.001583203238049169,0.030782902430182446
2014-12-02,381.31500244140625,0.005458232411423403,2.07000732421875,5.943625811595421,0.005443390244398216,0.0009166761574763704,19.527288660779465,0.002725402296871904,0.05307506645973348
2014-12-03,375.010009765625,-0.01653486654186942,-6.30499267578125,5.9269527183225,-0.01667309327292088,-0.002805205745017303,19.365175180349517,-0.00830189399286918,-0.162113480429948
2014-12-04,369.60400390625,-0.014415630832770754,-5.406005859375,5.912432172788533,-0.014520545533967422,-0.0024499175586603084,19.225087877725034,-0.007233980654439587,-0.1400873026244831
2014-12-05,376.85400390625,0.019615588368569137,7.25,5.931857854901341,0.01942568211280804,0.003285565321529349,19.412727884206536,0.009760163785722309,0.1876400064815016
2014-12-06,374.7850036621094,-0.005490190425720742,-2.069000244140625,5.926352537989902,-0.00550531691143874,-0.0009280931954378513,19.359364753578806,-0.002748873365249427,-0.053363130627730015
2014-12-07,375.0950012207031,0.0008271343718790902,0.30999755859375,5.927179330474657,0.0008267924847551456,0.00013951118828225972,19.36736949667412,0.0004134817023804249,0.00800474309531296
2014-12-08,361.90899658203125,-0.03515377329945624,-13.186004638671875,5.89139278956447,-0.03578654091018674,-0.0060377017321190385,19.023905923391002,-0.01773413644749733,-0.34346357328311683
2014-12-09,352.218994140625,-0.026774693453109233,-9.69000244140625,5.8642531245926754,-0.027139664971794986,-0.004606663643250575,18.767498345294317,-0.013478177359015242,-0.2564075780966846
2014-12-10,346.364990234375,-0.016620352688625162,-5.85400390625,5.847493104127893,-0.01676002046478242,-0.0028579974480461567,18.610883650014447,-0.008344995821946588,-0.15661469527987038
2014-12-11,350.5060119628906,0.011955659045429279,4.141021728515625,5.8593778588607535,0.011884754732860436,0.0020324529710809003,18.721805787981314,0.005960068315551403,0.11092213796686679
2014-12-12,352.5419921875,0.0058086884536090455,2.035980224609375,5.865169741930343,0.005791883069589332,0.0009884808949180979,18.77610162380626,0.002900138824204701,0.054295835824945016
2014-12-13,347.3760070800781,-0.014653531272593279,-5.165985107421875,5.85040778717348,-0.014761954756862927,-0.0025168844903719068,18.638025836447326,-0.0073538048592507455,-0.13807578735893244
2014-12-14,351.6319885253906,0.012251800235389965,4.2559814453125,5.862585141551417,0.0121773543779371,0.0020814539466180726,18.751852935787188,0.0061072508611543785,0.11382709933986135
2014-12-15,345.3450012207031,-0.017879452125651896,-6.2869873046875,5.844543920899178,-0.0180412206522389,-0.0030773490220842303,18.583460421049228,-0.008980046682031562,-0.1683925147379597
2014-12-16,327.06201171875,-0.05294123105105797,-18.282989501953125,5.790149791201826,-0.0543941296973518,-0.009306821957971279,18.084855866684425,-0.026830554862647737,-0.4986045543648032
2014-12-17,319.7760009765625,-0.02227715381526163,-7.2860107421875,5.767620753733274,-0.022529037468552282,-0.0038909248086785864,17.882281760909667,-0.011201311598392993,-0.2025741057747581
2014-12-18,311.39599609375,-0.026205859280311383,-8.3800048828125,5.741065401557924,-0.026555352175350322,-0.004604212605026303,17.646415956044727,-0.013189916589981143,-0.23586580486493958
2014-12-19,317.8429870605469,0.020703512722289208,6.446990966796875,5.761557509462897,0.02049210790497291,0.00356939112719612,17.828151532353175,0.010298724498001732,0.18173557630844783
2014-12-20,329.95599365234375,0.03811003257872558,12.113006591796875,5.798959292999626,0.03740178353672974,0.0064916098598859495,18.16469084934681,0.01887684858314742,0.3365393169936368
2014-12-21,320.8429870605469,-0.02761885453548918,-9.113006591796875,5.770951866580515,-0.028007426419111248,-0.004829733233844391,17.91209052736578,-0.013906117317163957,-0.25260032198103133
2014-12-22,331.885986328125,0.034418702333968154,11.042999267578125,5.804791495261844,0.033839628681328726,0.005863786332596765,18.217738233055304,0.017063765126832164,0.30564770568952326
2014-12-23,334.5719909667969,0.00809315472578076,2.686004638671875,5.812852076043541,0.008060580781696913,0.0013886081504006498,18.29130916492302,0.0040384229329974985,0.07357093186771735
2014-12-24,322.53399658203125,-0.0359802814036525,-12.037994384765625,5.776208546438213,-0.03664352960532735,-0.0063038813178036834,17.95923151423889,-0.018154941655075807,-0.33207765068413053
2014-12-25,319.00799560546875,-0.01093218393697526,-3.5260009765625,5.765216167064679,-0.010992379373534256,-0.0019030440617162636,17.860794932070316,-0.005481113269826143,-0.0984365821685742
2014-12-26,327.92401123046875,0.027949191706237997,8.916015625,5.792781908465951,0.027565741401271993,0.004781389041186079,18.10867226580869,0.013878292353790567,0.24787733373837284
2014-12-27,315.8630065917969,-0.036779876512901266,-12.061004638671875,5.755308596144776,-0.037473312321175456,-0.006468966536856802,17.77253517627119,-0.01856221619141918,-0.3361370895374982
2014-12-28,317.239013671875,0.004356341361166027,1.376007080078125,5.759655476118983,0.004346879974207241,0.0007552818240048609,17.81120472264229,0.0021758036198868957,0.03866954637109998
2014-12-29,312.6700134277344,-0.014402390775512863,-4.569000244140625,5.745148364207484,-0.014507111911498782,-0.0025187464721889707,17.68247758171163,-0.007227312410093001,-0.1287271409306605
2014-12-30,310.73699951171875,-0.006182281104684106,-1.933013916015625,5.7389468936724555,-0.006201470535028619,-0.0010794273954114475,17.62773381667986,-0.0030959329527661117,-0.0547437650317697
2014-12-31,320.1929931640625,0.030430858466170996,9.45599365234375,5.768923917637559,0.029977023965103378,0.005223436376132762,17.893937329834998,0.015101403046104966,0.266203513155137
2015-01-01,314.2489929199219,-0.01856380486469611,-5.944000244140625,5.750185642755347,-0.018738274882212025,-0.003248140407073663,17.727069496110232,-0.009325383824081213,-0.16686783372476555
2015-01-02,315.0320129394531,0.0024917184690256278,0.78302001953125,5.752674262041036,0.0024886192856889977,0.00043278938112623067,17.749141188785813,0.0012450841172830796,0.02207169267558129
2015-01-03,281.0820007324219,-0.10776686435849991,-33.95001220703125,5.638646444316388,-0.1140278177246481,-0.01982170596326993,16.765500312618823,-0.0554190687709708,-0.9836408761669908
2015-01-04,264.19500732421875,-0.0600785299812876,-16.886993408203125,5.576687494575144,-0.06195894974124361,-0.010988266484361131,16.25407663708458,-0.030504528108195594,-0.5114236755342425
2015-01-05,274.4739990234375,0.03890683553533014,10.27899169921875,5.614856535237154,0.03816904066200966,0.006844392966100399,16.567256834595085,0.019267793828162905,0.31318019751050485
2015-01-06,286.1889953613281,0.04268162514326268,11.714996337890625,5.656652415514222,0.0417958802770686,0.007443801994720722,16.917121367458712,0.021117831174866097,0.3498645328636272
2015-01-07,294.3370056152344,0.028470732229305185,8.14801025390625,5.684725388466968,0.0280729729527458,0.004962824457050097,17.156252668203344,0.014135460492978202,0.2391313007446314
2015-01-08,283.3489990234375,-0.03733137995621494,-10.988006591796875,5.6466793499587355,-0.03804603850823263,-0.006692678345627701,16.832973564508368,-0.018843223514312446,-0.3232791036949756
2015-01-09,290.4079895019531,0.024912706601556422,7.058990478515625,5.671286794631259,0.024607444672523293,0.00435786116891923,17.041361139942815,0.012379724511290435,0.20838757543444686
2015-01-10,274.7959899902344,-0.05375884988044988,-15.61199951171875,5.6160289677753275,-0.05525782685593139,-0.009743437222790696,16.576971677306876,-0.027250725973259726,-0.46438946263593905
2015-01-11,265.6600036621094,-0.03324643248414827,-9.135986328125,5.582217309489305,-0.03381165828602217,-0.006020563369603882,16.299079840963703,-0.016763727522294936,-0.2778918363431728
2015-01-12,267.7959899902344,0.00804030075540374,2.135986328125,5.590225459247406,0.00800814975810038,0.0014345822303418743,16.364473410111135,0.004012101896886389,0.06539356914743166
2015-01-13,225.86099243164062,-0.1565930750498653,-41.93499755859375,5.41991973229827,-0.17030572694913548,-0.030464912048835946,15.028672344277142,-0.08162811184676677,-1.3358010658339925
2015-01-14,178.10299682617188,-0.21144862196566871,-47.75799560546875,5.182362016802965,-0.23755771549530547,-0.04383048591654537,13.345523475164692,-0.11199584571110743,-1.6831488691124505
2015-01-15,209.843994140625,0.17821708719158869,31.740997314453125,5.346364369596994,0.16400235279402953,0.0316462555611281,14.48599303260308,0.08545708675727415,1.1404695574383883
2015-01-16,208.0970001220703,-0.00832520380537527,-1.7469940185546875,5.338004317736194,-0.0083600518607998,-0.0015636891320652824,14.42556758405264,-0.004171301781965675,-0.06042544855043985
2015-01-17,199.25999450683594,-0.04246580013191237,-8.837005615234375,5.294610477048889,-0.04339384068730556,-0.008129225475356772,14.115948232649338,-0.021463235300743677,-0.30961935140330255
2015-01-18,210.33900451660156,0.05560077444138223,11.079010009765625,5.34872053634607,0.054110059297181046,0.010219837612556626,14.503068796520326,0.027424340008247006,0.3871205638709885
2015-01-19,214.86099243164062,0.021498570488300173,4.5219879150390625,5.369991272196549,0.021270735850478673,0.003976789534233083,14.658137413451977,0.010692124481189502,0.15506861693165064
2015-01-20,211.31500244140625,-0.016503647079460282,-3.545989990234375,5.3533499227708035,-0.016641349425745133,-0.003098952788230136,14.53667783372137,-0.008286153711394517,-0.12145957973060639
2015-01-21,226.89700317382812,0.0737382606648691,15.582000732421875,5.4244961840027965,0.07114626123199308,0.013290044973404136,15.063100715783193,0.03621342428327434,0.5264228820618229
2015-01-22,233.406005859375,0.028687036825075563,6.509002685546875,5.452779451566701,0.028283267563904424,0.005213989761355897,15.277630898126025,0.014242099710456424,0.21453018234283228
2015-01-23,232.87899780273438,-0.0022579027249116645,-0.527008056640625,5.450518995935899,-0.0022604556308021273,-0.0004145510836959243,15.260373448993127,-0.0011295893485040454,-0.017257449132898728
2015-01-24,247.8470001220703,0.06427373211222309,14.968002319335938,5.5128116207906315,0.06229262485473264,0.011428751078783606,15.743157247581259,0.03163643407560168,0.48278379858813203
2015-01-25,253.71800231933594,0.02368800991891784,5.871002197265625,5.536223423170676,0.023411802380044477,0.00424679890960733,15.92852793949698,0.011774683375166184,0.18537069191572186
2015-01-26,273.4729919433594,0.07786199419605744,19.754989624023438,5.611202867235901,0.07497944406522539,0.01354342813395415,16.537018834825076,0.0382013264276142,0.6084908953280959
2015-01-27,263.4750061035156,-0.03655931713327831,-9.99798583984375,5.573958509985445,-0.03724435725045616,-0.006637499682630943,16.231913199112284,-0.01844985718165082,-0.3051056357127919
2015-01-28,233.9149932861328,-0.11219285371519871,-29.560012817382812,5.454957772801801,-0.11900073718364457,-0.021349412086663633,15.294279757024611,-0.05776481370901809,-0.9376334420876731
2015-01-29,233.51300048828125,-0.001718542245643162,-0.4019927978515625,5.453237752168409,-0.0017200206333916057,-0.00031531328106104706,15.281132172986439,-0.00085964061381405,-0.01314758403817251
2015-01-30,226.4250030517578,-0.03035375941254781,-7.0879974365234375,5.42241377773902,-0.030823974429389445,-0.0056524171199271445,15.047425130292485,-0.015293830329345282,-0.23370704269395404
2015-01-31,217.46400451660156,-0.03957601154633916,-8.96099853515625,5.382033340357291,-0.04038043738172892,-0.007446948727429348,14.746660792077696,-0.019987761069454324,-0.30076433821478865
2015-02-01,226.9720001220703,0.043722158187070814,9.50799560546875,5.4248266623936106,0.042793322036319914,0.007951143987799725,15.065589936078517,0.021627210966441934,0.31892914400082084
2015-02-02,238.22900390625,0.04959644263664864,11.257003784179688,5.473232412339312,0.04840574994570179,0.00892300398854462,15.434668895258168,0.024498141841481802,0.3690789591796513
2015-02-03,227.26800537109375,-0.046010344481269505,-10.96099853515625,5.426129961474903,-0.04710245086440956,-0.008605965783257785,15.075410620314583,-0.023276059718647768,-0.35925827494358487
2015-02-04,226.85299682617188,-0.001826075536872085,-0.415008544921875,5.424302216629599,-0.0018277448453041245,-0.00033684133227196433,15.0616399115824,-0.0009134549684256532,-0.013770708732183223
2015-02-05,217.11099243164062,-0.042944129153365984,-9.74200439453125,5.380408708636249,-0.043893507993349345,-0.00809201003933413,14.73468670965354,-0.021707676179234192,-0.3269532019288608
2015-02-06,222.26600646972656,0.023743680503459652,5.1550140380859375,5.403874891911946,0.023466183275696828,0.004361412774838147,14.908588345974497,0.011802194355922335,0.17390163632095756
2015-02-07,227.75399780273438,0.02469109613374587,5.4879913330078125,5.428266089455752,0.02439119754380581,0.004513649562892796,15.091520725319048,0.012270268324495293,0.18293237934455142
2015-02-08,223.41200256347656,-0.01906440844572377,-4.3419952392578125,5.4090176119755595,-0.019248477480192427,-0.0035459716165318067,14.946973023441119,-0.009578073973381729,-0.1445477018779293
2015-02-09,220.11000061035156,-0.01477987715627238,-3.302001953125,5.3941274241669515,-0.014890187808608069,-0.002752845133216275,14.836104630608116,-0.0074174478443983505,-0.11086839283300343
2015-02-10,219.83900451660156,-0.0012311848303054873,-0.27099609375,5.392895480805945,-0.0012319433610068486,-0.00022838603246322364,14.826968824294518,-0.0006157820088940058,-0.009135806313597783
2015-02-11,219.18499755859375,-0.0029749359511789253,-0.6540069580078125,5.389916110936878,-0.0029793698690667725,-0.0005524620085204379,14.804897755762914,-0.0014885759047014169,-0.0220710685316039
2015-02-12,221.76400756835938,0.011766361924821833,2.579010009765625,5.40161378748489,0.011697676548012126,0.0021702891672610303,14.891742932523357,0.005865976124464378,0.08684517676044301
2015-02-13,235.427001953125,0.061610513511999754,13.662994384765625,5.461400894930642,0.059787107445751886,0.011068378784183652,15.343630663996217,0.030344851742366785,0.4518877314728602
2015-02-14,257.3210144042969,0.09299703207166998,21.894012451171875,5.550324388724897,0.08892349379425557,0.016282176588940045,16.04122858151136,0.04546498366596197,0.6975979175151412
2015-02-15,234.8249969482422,-0.08742394206758974,-22.496017456054688,5.4588405428846976,-0.09148384584019986,-0.01648261244442628,15.324000683510889,-0.04471153156106289,-0.7172278980004698
2015-02-16,233.84300231933594,-0.004181814720187971,-0.98199462890625,5.454649959924024,-0.004190582960673872,-0.0007676690549490717,15.29192605002182,-0.002093097889481421,-0.032074633489068916
2015-02-17,243.61000061035156,0.04176733190278581,9.766998291015625,5.495568588401742,0.04091862847771832,0.0075016048286054016,15.608010783259715,0.02067004066093059,0.3160847332378953
2015-02-18,236.3260040283203,-0.02990023629482208,-7.28399658203125,5.465212224809015,-0.030356363592726865,-0.0055237894140368615,15.37289836134749,-0.015063573774846017,-0.23511242191222514
2015-02-19,240.2830047607422,0.016743822791281504,3.957000732421875,5.481817415150742,0.016605190341726583,0.003038343189373016,15.501064633138661,0.008337157299720621,0.12816627179117113
2015-02-20,243.7790069580078,0.014549519225243168,3.496002197265625,5.49626210570232,0.01444469055157871,0.0026350185454291353,15.613423934486882,0.007248489313954387,0.1123593013482207
2015-02-21,244.53399658203125,0.003097024774383117,0.7549896240234375,5.499354344574303,0.003092238871982289,0.0005626076072271502,15.637582824146168,0.0015473152948806135,0.024158889659286586
